$12;1479371160358806734;1479371160358806734;21;Server3-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_DataManager;
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;31;Server2-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_TreatmentAnalysis;
$11;1479371160358806734;1479371160358806734;Server2-EU;AsC_AccountingService;
$10;1479371160358806734;1479371160358806734;Server2-EU;AsC_AccountingService;
$12;1479371160358806734;1479371160358806734;226;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;70;Server1-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server2-EU;AsC_AccountingService;
$12;1479371160358806734;1479371160358806734;78;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;240;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;18;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;235;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;134;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_TreatmentAnalysis;
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;42;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;10;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;50;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;217;Server1-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-EU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;195;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;9;Server1-EU;localhost
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;249;Server1-EU;localhost
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;234;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;9;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;252;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_ErrorDetection;
$12;1479371160358806734;1479371160358806734;11;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;129;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;46;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;30;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;20;Server1-EU;localhost
$11;1479371160358806734;1479371160358806734;Server2-EU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;150;Server3-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_AccountingService;
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;11;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;148;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;65;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;98;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;21;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;66;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;150;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;145;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;170;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;249;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;259;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;0;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;224;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;47;Server1-EU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_AccountingService;
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_GovStatistics;
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_AccountingService;
$12;1479371160358806734;1479371160358806734;120;Server2-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_AccountingService;
$12;1479371160358806734;1479371160358806734;127;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;77;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;255;Server3-EU;localhost
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;240;Server1-EU;localhost
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;176;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;133;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;259;Server2-EU;localhost
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;264;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;31;Server2-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-EU;AsC_AccountingService;
$12;1479371160358806734;1479371160358806734;117;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;14;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;188;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;145;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;201;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;38;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;59;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;1;Server2-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;231;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;167;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;250;Server3-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;260;Server1-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;230;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;74;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;164;Server2-EU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_CourseAnalysis;
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;49;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;2;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;93;Server2-EU;localhost
$11;1479371160358806734;1479371160358806734;Server2-EU;AsC_AccountingService;
$11;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_ErrorDetection;
$12;1479371160358806734;1479371160358806734;241;Server3-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;153;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;210;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;178;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;267;Server2-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_AccountingService;
$12;1479371160358806734;1479371160358806734;106;Server2-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-EU;AsC_MarketingAnalysis;
$11;1479371160358806734;1479371160358806734;Server2-EU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;243;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;71;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;15;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;55;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;100;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;27;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;267;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;118;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;61;Server3-EU;localhost
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;109;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;34;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;31;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;0;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;83;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;8;Server2-EU;localhost
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;131;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;61;Server3-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;258;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;79;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;167;Server2-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;163;Server1-EU;localhost
$10;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_MarketingAnalysis;
$10;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;168;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;220;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;83;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;161;Server3-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_OnlineServices;
$11;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;148;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;220;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;185;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;44;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;258;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;193;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;92;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;119;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;15;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;73;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;116;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;46;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;252;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;22;Server1-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-EU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;28;Server2-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_MarketingAnalysis;
$10;1479371160358806734;1479371160358806734;Server2-EU;AsC_ErrorDetection;
$12;1479371160358806734;1479371160358806734;165;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;240;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;81;Server3-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_DataManager;
$12;1479371160358806734;1479371160358806734;204;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;260;Server1-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;223;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;247;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;160;Server2-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_TreatmentAnalysis;
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;240;Server3-EU;localhost
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_GovStatistics;
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;227;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;194;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;193;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;31;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;174;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;79;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;43;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;155;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;68;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;256;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;239;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;209;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;55;Server3-EU;localhost
$11;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_AccountingService;
$12;1479371160358806734;1479371160358806734;123;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;72;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;161;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;234;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;103;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;21;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;156;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;113;Server1-EU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;163;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;55;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;39;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;90;Server2-EU;localhost
$11;1479371160358806734;1479371160358806734;Server2-EU;AsC_ErrorDetection;
$11;1479371160358806734;1479371160358806734;Server2-EU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;156;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_AccountingService;
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;267;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;0;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;217;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;73;Server2-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;242;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;182;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;22;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;170;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;82;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;16;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;114;Server3-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_MarketingAnalysis;
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;195;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;12;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;70;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;166;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;252;Server2-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_ErrorDetection;
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;132;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;206;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;26;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;109;Server1-EU;localhost
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_DataManager;
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;129;Server3-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;241;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;0;Server2-EU;localhost
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;196;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;147;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;110;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;35;Server2-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_GovStatistics;
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_AccountingService;
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_TreatmentAnalysis;
$11;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;131;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;131;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;99;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;259;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;219;Server2-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;185;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;75;Server1-EU;localhost
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_ErrorDetection;
$12;1479371160358806734;1479371160358806734;88;Server2-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;8;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;174;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;55;Server2-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;100;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;139;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;202;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;47;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;261;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;239;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;41;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;142;Server2-EU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;56;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;31;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;181;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;168;Server3-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_MarketingAnalysis;
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_DataManager;
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;213;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;235;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;240;Server3-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_AccountingService;
$12;1479371160358806734;1479371160358806734;232;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;1;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;35;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;180;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;187;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;254;Server1-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;176;Server1-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;114;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;240;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;141;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;70;Server3-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server2-EU;AsC_DataManager;
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_MarketingAnalysis;
$10;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;28;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;118;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;114;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;251;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_TreatmentAnalysis;
$10;1479371160358806734;1479371160358806734;Server2-EU;AsC_ErrorDetection;
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_AccountingService;
$12;1479371160358806734;1479371160358806734;118;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;9;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;260;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;133;Server2-EU;localhost
$10;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_OnlineServices;
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;261;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;128;Server2-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;213;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;139;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;69;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;3;Server2-EU;localhost
$11;1479371160358806734;1479371160358806734;Server2-EU;AsC_DataManager;
$12;1479371160358806734;1479371160358806734;229;Server3-EU;localhost
$11;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;226;Server3-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;21;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;24;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;95;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;217;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_TreatmentAnalysis;
$11;1479371160358806734;1479371160358806734;Server2-EU;AsC_ErrorDetection;
$12;1479371160358806734;1479371160358806734;3;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;169;Server3-EU;localhost
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_TreatmentAnalysis;
$10;1479371160358806734;1479371160358806734;Server2-EU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;71;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;40;Server2-NonEU;localhost
