$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_MarketingAnalysis;
$10;1479371160358806734;1479371160358806734;Server2-EU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;103;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;151;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_OnlineServices;
$11;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;19;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;3;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;263;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;42;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;45;Server1-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;117;Server2-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_AccountingService;
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_GovStatistics;
$11;1479371160358806734;1479371160358806734;Server2-EU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;40;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;112;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;33;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;149;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;99;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;232;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;184;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_AccountingService;
$11;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_DataManager;
$12;1479371160358806734;1479371160358806734;202;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;201;Server3-EU;localhost
$10;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_OnlineServices;
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_OnlineServices;
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_AccountingService;
$10;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;208;Server2-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;178;Server1-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_GovStatistics;
$10;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;247;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;27;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;227;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;138;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;62;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;47;Server3-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_DataManager;
$12;1479371160358806734;1479371160358806734;208;Server3-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_AccountingService;
$12;1479371160358806734;1479371160358806734;229;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;140;Server3-EU;localhost
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_AccountingService;
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;118;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;192;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;216;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;167;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;188;Server1-EU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_ErrorDetection;
$12;1479371160358806734;1479371160358806734;58;Server3-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_ErrorDetection;
$12;1479371160358806734;1479371160358806734;71;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;134;Server1-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-EU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;9;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;222;Server2-EU;localhost
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_TreatmentAnalysis;
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_ErrorDetection;
$12;1479371160358806734;1479371160358806734;77;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;191;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;196;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;225;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;137;Server2-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;239;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;155;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;42;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;100;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;17;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;132;Server2-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_AccountingService;
$12;1479371160358806734;1479371160358806734;237;Server3-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;171;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;92;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;85;Server2-EU;localhost
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;122;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;150;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;96;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;13;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;101;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;181;Server1-EU;localhost
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_TreatmentAnalysis;
$11;1479371160358806734;1479371160358806734;Server2-EU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;10;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;145;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;217;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;253;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;83;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;179;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;155;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;182;Server2-EU;localhost
$11;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;209;Server2-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;194;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;135;Server3-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_GovStatistics;
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_ErrorDetection;
$12;1479371160358806734;1479371160358806734;191;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;157;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;72;Server2-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;153;Server2-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;48;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;254;Server2-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;116;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;98;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;53;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;28;Server1-EU;localhost
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;245;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;206;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;165;Server1-EU;localhost
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_DataManager;
$12;1479371160358806734;1479371160358806734;209;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;56;Server3-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-EU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;245;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;133;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;220;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;165;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;167;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;252;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;242;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;47;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;138;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;38;Server2-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_ErrorDetection;
$12;1479371160358806734;1479371160358806734;163;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;231;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;186;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;189;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;116;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;96;Server3-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;127;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;7;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;57;Server2-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-EU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;144;Server3-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server3-EU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;241;Server1-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;100;Server1-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;203;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;255;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;137;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;155;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;237;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;140;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;193;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_OnlineServices;
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;35;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;200;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;97;Server2-EU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_ErrorDetection;
$12;1479371160358806734;1479371160358806734;132;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;31;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;90;Server2-EU;localhost
$11;1479371160358806734;1479371160358806734;Server2-EU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;36;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;171;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;61;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;41;Server3-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_MarketingAnalysis;
$10;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;15;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;133;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;218;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;3;Server2-EU;localhost
$10;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;18;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;217;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;156;Server3-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_OnlineServices;
$11;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;109;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;116;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;260;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;98;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;147;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;13;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;112;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;100;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;159;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;263;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;178;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;38;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server2-EU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;94;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;112;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;121;Server2-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server2-EU;AsC_TreatmentAnalysis;
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;31;Server3-EU;localhost
$12;1479371160358806734;1479371160358806734;60;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;100;Server1-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_MarketingAnalysis;
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;223;Server3-NonEU;localhost
$12;1479371160358806734;1479371160358806734;64;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;115;Server1-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;76;Server1-NonEU;localhost
$12;1479371160358806734;1479371160358806734;21;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;3;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;144;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;60;Server1-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;202;Server1-EU;localhost
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_AccountingService;
$12;1479371160358806734;1479371160358806734;65;Server1-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_MarketingAnalysis;
$12;1479371160358806734;1479371160358806734;136;Server1-EU;localhost
$10;1479371160358806734;1479371160358806734;Server2-EU;AsC_AccountingService;
$12;1479371160358806734;1479371160358806734;106;Server2-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;127;Server3-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_DataManager;
$12;1479371160358806734;1479371160358806734;5;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;76;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;200;Server2-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_TreatmentAnalysis;
$12;1479371160358806734;1479371160358806734;244;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;121;Server2-EU;localhost
$12;1479371160358806734;1479371160358806734;69;Server2-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server3-NonEU;AsC_DataManager;
$10;1479371160358806734;1479371160358806734;Server1-NonEU;AsC_GovStatistics;
$12;1479371160358806734;1479371160358806734;86;Server1-EU;localhost
$11;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;117;Server2-EU;localhost
